Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2021-12-16 15:15:16,"PUSH 1",1h 28m,"Triceps Extension (Dumbbell)",1,14.0,5.0,0,0.0,,,
2021-12-16 15:15:16,"PUSH 1",1h 28m,"Triceps Extension (Dumbbell)",2,12.0,8.0,0,0.0,,,
2021-12-16 15:15:16,"PUSH 1",1h 28m,"Triceps Extension (Dumbbell)",3,10.0,6.0,0,0.0,,,
2021-12-17 15:21:06,"PULL DAY",1h 4m,"T Bar Row",1,15.0,10.0,0,0.0,"","I started doing wide grip pull ups, sumo deadlift is fun.",
2021-12-17 15:21:06,"PULL DAY",1h 4m,"T Bar Row",2,15.0,10.0,0,0.0,,,
2021-12-17 15:21:06,"PULL DAY",1h 4m,"T Bar Row",3,15.0,10.0,0,0.0,,,
2021-12-17 15:21:06,"PULL DAY",1h 4m,"T Bar Row",4,15.0,10.0,0,0.0,,,
2021-12-17 15:21:06,"PULL DAY",1h 4m,"Lat Pulldown (Cable)",1,35.0,10.0,0,0.0,"",,
2021-12-17 15:21:06,"PULL DAY",1h 4m,"Lat Pulldown (Cable)",2,35.0,10.0,0,0.0,,,
2021-12-17 15:21:06,"PULL DAY",1h 4m,"Lat Pulldown (Cable)",3,35.0,10.0,0,0.0,,,
2021-12-17 15:21:06,"PULL DAY",1h 4m,"Lat Pulldown (Cable)",4,30.0,5.0,0,0.0,,,
2021-12-17 15:21:06,"PULL DAY",1h 4m,"Bent Over One Arm Row (Dumbbell)",1,12.0,10.0,0,0.0,"",,
2021-12-17 15:21:06,"PULL DAY",1h 4m,"Bent Over One Arm Row (Dumbbell)",2,12.0,10.0,0,0.0,,,
2021-12-17 15:21:06,"PULL DAY",1h 4m,"Bent Over One Arm Row (Dumbbell)",3,12.0,8.0,0,0.0,,,
2021-12-18 13:47:57,"Legs",58m,"Squat (Barbell)",W,20.0,5.0,0,0.0,"","",
2021-12-18 13:47:57,"Legs",58m,"Squat (Barbell)",1,30.0,8.0,0,0.0,,,
2021-12-18 13:47:57,"Legs",58m,"Squat (Barbell)",2,30.0,8.0,0,0.0,,,
2021-12-18 13:47:57,"Legs",58m,"Squat (Barbell)",3,30.0,8.0,0,0.0,,,
2021-12-18 13:47:57,"Legs",58m,"Leg Extension (Machine)",1,32.0,8.0,0,0.0,"",,
2021-12-18 13:47:57,"Legs",58m,"Leg Extension (Machine)",2,32.0,8.0,0,0.0,,,
2021-12-18 13:47:57,"Legs",58m,"Leg Extension (Machine)",3,32.0,8.0,0,0.0,,,
2021-12-18 13:47:57,"Legs",58m,"Leg Press",1,52.0,10.0,0,0.0,"",,
2021-12-18 13:47:57,"Legs",58m,"Leg Press",2,52.0,10.0,0,0.0,,,
2021-12-18 13:47:57,"Legs",58m,"Leg Press",3,52.0,10.0,0,0.0,,,
2021-12-18 13:47:57,"Legs",58m,"Sumo Deadlift (Barbell)",W,40.0,5.0,0,0.0,"",,
2021-12-18 13:47:57,"Legs",58m,"Sumo Deadlift (Barbell)",1,50.0,8.0,0,0.0,,,
2021-12-18 13:47:57,"Legs",58m,"Sumo Deadlift (Barbell)",2,50.0,8.0,0,0.0,,,
2021-12-18 13:47:57,"Legs",58m,"Sumo Deadlift (Barbell)",3,50.0,8.0,0,0.0,,,
2021-12-18 13:47:57,"Legs",58m,"Seated Calf Raise (Plate Loaded)",1,15.0,12.0,0,0.0,"",,
2021-12-18 13:47:57,"Legs",58m,"Seated Calf Raise (Plate Loaded)",2,15.0,12.0,0,0.0,,,
2021-12-18 13:47:57,"Legs",58m,"Seated Calf Raise (Plate Loaded)",3,15.0,12.0,0,0.0,,,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Bench Press (Barbell)",W,20.0,10.0,0,0.0,"","",
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Bench Press (Barbell)",1,40.0,8.0,0,0.0,,,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Bench Press (Barbell)",2,40.0,8.0,0,0.0,,,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Bench Press (Barbell)",3,40.0,6.0,0,0.0,,,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Bench Press (Barbell)",4,35.0,5.0,0,0.0,,,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Shoulder Press (Machine)",1,25.0,10.0,0,0.0,"",,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Shoulder Press (Machine)",2,25.0,12.0,0,0.0,,,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Shoulder Press (Machine)",3,25.0,12.0,0,0.0,,,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Shoulder Press (Machine)",4,25.0,12.0,0,0.0,,,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Incline Chest Press (Machine)",1,10.0,6.0,0,0.0,"",,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Incline Chest Press (Machine)",2,10.0,6.0,0,0.0,,,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Incline Chest Press (Machine)",3,10.0,6.0,0,0.0,,,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Incline Chest Press (Machine)",4,10.0,6.0,0,0.0,,,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Triceps Extension (Dumbbell)",1,12.0,8.0,0,0.0,"",,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Triceps Extension (Dumbbell)",2,12.0,8.0,0,0.0,,,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Triceps Extension (Dumbbell)",3,12.0,8.0,0,0.0,,,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Lateral Raise (Cable)",1,9.0,10.0,0,0.0,"",,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Lateral Raise (Cable)",2,9.0,10.0,0,0.0,,,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Lateral Raise (Cable)",3,9.0,6.0,0,0.0,,,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",1,18.0,20.0,0,0.0,"",,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",2,18.0,15.0,0,0.0,,,
2021-12-29 16:02:26,"PUSH 1",1h 6m,"Triceps Pushdown (Cable - Straight Bar)",3,18.0,8.0,0,0.0,,,
2022-01-03 17:26:07,"Afternoon Workout",31m,"Pull Up",1,0.0,6.0,0,0.0,"","",
2022-01-03 17:26:07,"Afternoon Workout",31m,"Pull Up",2,0.0,6.0,0,0.0,,,
2022-01-03 17:26:07,"Afternoon Workout",31m,"Pull Up",3,0.0,4.0,0,0.0,,,
2022-01-03 17:26:07,"Afternoon Workout",31m,"Pull Up",4,0.0,3.0,0,0.0,,,
2022-01-03 17:26:07,"Afternoon Workout",31m,"Pull Up",5,0.0,3.0,0,0.0,,,
2022-01-03 17:26:07,"Afternoon Workout",31m,"Deadhang",1,0,0.0,0,60.0,"",,
2022-01-03 17:26:07,"Afternoon Workout",31m,"Deadhang",2,0,0.0,0,30.0,,,
2022-01-03 17:26:07,"Afternoon Workout",31m,"Deadhang",3,0,0.0,0,30.0,,,
2022-01-03 17:26:07,"Afternoon Workout",31m,"Deadhang",4,0,0.0,0,20.0,,,
2022-01-03 17:26:07,"Afternoon Workout",31m,"Bicep Curl (Dumbbell)",1,4.5,20.0,0,0.0,"",,
2022-01-03 17:26:07,"Afternoon Workout",31m,"Bicep Curl (Dumbbell)",2,4.5,20.0,0,0.0,,,
2022-01-03 17:26:07,"Afternoon Workout",31m,"Bicep Curl (Dumbbell)",3,4.5,20.0,0,0.0,,,
2022-01-03 17:26:07,"Afternoon Workout",31m,"Seated Palms Up Wrist Curl (Dumbbell)",1,4.5,20.0,0,0.0,"",,
2022-01-03 17:26:07,"Afternoon Workout",31m,"Seated Palms Up Wrist Curl (Dumbbell)",2,4.5,20.0,0,0.0,,,
2022-01-03 17:26:07,"Afternoon Workout",31m,"Seated Palms Up Wrist Curl (Dumbbell)",3,4.5,20.0,0,0.0,,,
2022-01-03 17:26:07,"Afternoon Workout",31m,"Hammer Curl (Dumbbell)",1,4.5,12.0,0,0.0,"",,
2022-01-03 17:26:07,"Afternoon Workout",31m,"Hammer Curl (Dumbbell)",2,4.5,12.0,0,0.0,,,
2022-01-03 17:26:07,"Afternoon Workout",31m,"Hammer Curl (Dumbbell)",3,4.5,12.0,0,0.0,,,
2022-01-04 15:18:12,"PUSH 1",1h 8m,"Bench Press (Barbell)",W,20.0,5.0,0,0.0,"","",
2022-01-04 15:18:12,"PUSH 1",1h 8m,"Bench Press (Barbell)",W,30.0,5.0,0,0.0,,,
2022-01-04 15:18:12,"PUSH 1",1h 8m,"Bench Press (Barbell)",1,40.0,6.0,0,0.0,,,
2022-01-04 15:18:12,"PUSH 1",1h 8m,"Bench Press (Barbell)",2,40.0,6.0,0,0.0,,,
2022-01-04 15:18:12,"PUSH 1",1h 8m,"Bench Press (Barbell)",3,40.0,6.0,0,0.0,,,
2022-01-04 15:18:12,"PUSH 1",1h 8m,"Shoulder Press (Machine)",1,30.0,10.0,0,0.0,"",,
2022-01-04 15:18:12,"PUSH 1",1h 8m,"Shoulder Press (Machine)",2,30.0,10.0,0,0.0,,,
2022-01-04 15:18:12,"PUSH 1",1h 8m,"Shoulder Press (Machine)",3,30.0,10.0,0,0.0,,,
2022-01-04 15:18:12,"PUSH 1",1h 8m,"Incline Chest Press (Machine)",1,10.0,8.0,0,0.0,"",,
2022-01-04 15:18:12,"PUSH 1",1h 8m,"Incline Chest Press (Machine)",2,10.0,8.0,0,0.0,,,
2022-01-04 15:18:12,"PUSH 1",1h 8m,"Incline Chest Press (Machine)",3,10.0,8.0,0,0.0,,,
2022-01-04 15:18:12,"PUSH 1",1h 8m,"Triceps Extension (Dumbbell)",1,12.0,10.0,0,0.0,"",,
2022-01-04 15:18:12,"PUSH 1",1h 8m,"Triceps Extension (Dumbbell)",2,12.0,10.0,0,0.0,,,
2022-01-04 15:18:12,"PUSH 1",1h 8m,"Triceps Extension (Dumbbell)",3,12.0,5.0,0,0.0,,,
2022-01-04 15:18:12,"PUSH 1",1h 8m,"Lateral Raise (Cable)",1,9.0,10.0,0,0.0,"",,
2022-01-04 15:18:12,"PUSH 1",1h 8m,"Lateral Raise (Cable)",2,9.0,10.0,0,0.0,,,
2022-01-04 15:18:12,"PUSH 1",1h 8m,"Lateral Raise (Cable)",3,9.0,10.0,0,0.0,,,
2022-01-04 15:18:12,"PUSH 1",1h 8m,"Triceps Pushdown (Cable - Straight Bar)",1,10.0,15.0,0,0.0,"",,
2022-01-04 15:18:12,"PUSH 1",1h 8m,"Triceps Pushdown (Cable - Straight Bar)",2,10.0,10.0,0,0.0,,,
2022-01-04 15:18:12,"PUSH 1",1h 8m,"Triceps Pushdown (Cable - Straight Bar)",3,10.0,8.0,0,0.0,,,
2022-01-06 13:42:16,"PULL 1",1h 39m,"Sumo Deadlift (Barbell)",W,50.0,6.0,0,0.0,"","switch between lat cable and lat machine every week",
2022-01-06 13:42:16,"PULL 1",1h 39m,"Sumo Deadlift (Barbell)",W,60.0,5.0,0,0.0,,,
2022-01-06 13:42:16,"PULL 1",1h 39m,"Sumo Deadlift (Barbell)",1,65.0,5.0,0,0.0,,,
2022-01-06 13:42:16,"PULL 1",1h 39m,"Sumo Deadlift (Barbell)",2,65.0,5.0,0,0.0,,,
2022-01-06 13:42:16,"PULL 1",1h 39m,"Sumo Deadlift (Barbell)",3,65.0,5.0,0,0.0,,,
2022-01-06 13:42:16,"PULL 1",1h 39m,"Sumo Deadlift (Barbell)",4,65.0,5.0,0,0.0,,,
2022-01-06 13:42:16,"PULL 1",1h 39m,"Sumo Deadlift (Barbell)",5,65.0,5.0,0,0.0,,,
2022-01-06 13:42:16,"PULL 1",1h 39m,"Pull Up",1,0.0,6.0,0,0.0,"",,
2022-01-06 13:42:16,"PULL 1",1h 39m,"Pull Up",2,0.0,4.0,0,0.0,,,
2022-01-06 13:42:16,"PULL 1",1h 39m,"T Bar Row",1,15.0,8.0,0,0.0,"",,
2022-01-06 13:42:16,"PULL 1",1h 39m,"T Bar Row",2,15.0,8.0,0,0.0,,,
2022-01-06 13:42:16,"PULL 1",1h 39m,"T Bar Row",3,15.0,8.0,0,0.0,,,
2022-01-06 13:42:16,"PULL 1",1h 39m,"T Bar Row",4,5.0,8.0,0,0.0,,,
2022-01-06 13:42:16,"PULL 1",1h 39m,"Lat Pulldown (Cable)",1,40.0,8.0,0,0.0,"",,
2022-01-06 13:42:16,"PULL 1",1h 39m,"Lat Pulldown (Cable)",2,40.0,8.0,0,0.0,,,
2022-01-06 13:42:16,"PULL 1",1h 39m,"Bicep Curl (Barbell)",1,15.0,10.0,0,0.0,"",,
2022-01-06 13:42:16,"PULL 1",1h 39m,"Bicep Curl (Barbell)",2,15.0,10.0,0,0.0,,,
2022-01-06 13:42:16,"PULL 1",1h 39m,"Bicep Curl (Barbell)",3,15.0,10.0,0,0.0,,,
2022-01-06 13:42:16,"PULL 1",1h 39m,"Bicep Curl (Barbell)",4,15.0,10.0,0,0.0,,,
2022-01-06 13:42:16,"PULL 1",1h 39m,"Deadhang",1,0,0.0,0,60.0,"",,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Bench Press (Smith Machine)",1,30.0,10.0,0,0.0,"","shoulder machine i didn't do single. last set I did single",
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Bench Press (Smith Machine)",2,30.0,8.0,0,0.0,,,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Bench Press (Smith Machine)",3,30.0,8.0,0,0.0,,,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Bench Press (Smith Machine)",4,30.0,5.0,0,0.0,,,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Incline Chest Press (Machine)",1,11.25,10.0,0,0.0,"",,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Incline Chest Press (Machine)",2,12.5,8.0,0,0.0,,,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Incline Chest Press (Machine)",3,15.0,4.0,0,0.0,,,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Incline Chest Press (Machine)",4,10.0,6.0,0,0.0,,,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Chest Fly",1,18.0,20.0,0,0.0,"",,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Chest Fly",2,23.0,20.0,0,0.0,,,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Chest Fly",3,23.0,15.0,0,0.0,,,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Shoulder Press (Machine)",1,40.0,5.0,0,0.0,"",,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Shoulder Press (Machine)",2,30.0,6.0,0,0.0,,,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Shoulder Press (Machine)",3,30.0,4.0,0,0.0,,,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Shoulder Press (Machine)",4,35.0,6.0,0,0.0,,,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Lateral Raise (Cable)",1,9.0,10.0,0,0.0,"",,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Lateral Raise (Cable)",2,9.0,10.0,0,0.0,,,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Lateral Raise (Cable)",3,9.0,8.0,0,0.0,,,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Diamon Pushups",1,0,8.0,0,0.0,"",,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Diamon Pushups",2,0,6.0,0,0.0,,,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Diamon Pushups",3,0,4.0,0,0.0,,,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Triceps Pushdown (Cable - Straight Bar)",1,18.0,15.0,0,0.0,"",,
2022-01-07 14:17:59,"PUSH 1",1h 27m,"Triceps Pushdown (Cable - Straight Bar)",2,18.0,8.0,0,0.0,,,
2022-01-11 14:14:02,"PULL 1",1h 16m,"Deadlift (Barbell)",W,50.0,5.0,0,0.0,"","switch between lat cable and lat machine every week",
2022-01-11 14:14:02,"PULL 1",1h 16m,"Deadlift (Barbell)",1,65.0,6.0,0,0.0,,,
2022-01-11 14:14:02,"PULL 1",1h 16m,"Deadlift (Barbell)",2,65.0,6.0,0,0.0,,,
2022-01-11 14:14:02,"PULL 1",1h 16m,"Deadlift (Barbell)",3,65.0,6.0,0,0.0,,,
2022-01-11 14:14:02,"PULL 1",1h 16m,"T Bar Row",1,15.0,10.0,0,0.0,"",,
2022-01-11 14:14:02,"PULL 1",1h 16m,"T Bar Row",2,15.0,10.0,0,0.0,,,
2022-01-11 14:14:02,"PULL 1",1h 16m,"T Bar Row",3,15.0,10.0,0,0.0,,,
2022-01-11 14:14:02,"PULL 1",1h 16m,"T Bar Row",4,5.0,10.0,0,0.0,,,
2022-01-11 14:14:02,"PULL 1",1h 16m,"Bent Over One Arm Row (Dumbbell)",1,12.0,10.0,0,0.0,"",,
2022-01-11 14:14:02,"PULL 1",1h 16m,"Bent Over One Arm Row (Dumbbell)",2,12.0,10.0,0,0.0,,,
2022-01-11 14:14:02,"PULL 1",1h 16m,"Bent Over One Arm Row (Dumbbell)",3,12.0,10.0,0,0.0,,,
2022-01-11 14:14:02,"PULL 1",1h 16m,"Lat Pulldown (Cable)",1,35.0,10.0,0,0.0,"",,
2022-01-11 14:14:02,"PULL 1",1h 16m,"Lat Pulldown (Cable)",2,35.0,10.0,0,0.0,,,
2022-01-11 14:14:02,"PULL 1",1h 16m,"Lat Pulldown (Cable)",3,35.0,10.0,0,0.0,,,
2022-01-11 14:14:02,"PULL 1",1h 16m,"Bicep Curl (Barbell)",1,15.0,8.0,0,0.0,"",,
2022-01-11 14:14:02,"PULL 1",1h 16m,"Bicep Curl (Barbell)",2,15.0,8.0,0,0.0,,,
2022-01-11 14:14:02,"PULL 1",1h 16m,"Bicep Curl (Barbell)",3,15.0,8.0,0,0.0,,,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Bench Press (Barbell)",W,20.0,5.0,0,0.0,"","",
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Bench Press (Barbell)",W,30.0,5.0,0,0.0,,,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Bench Press (Barbell)",1,40.0,8.0,0,0.0,,,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Bench Press (Barbell)",2,40.0,8.0,0,0.0,,,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Bench Press (Barbell)",3,40.0,6.0,0,0.0,,,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Bench Press (Barbell)",4,35.0,6.0,0,0.0,,,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Shoulder Press (Machine)",1,30.0,10.0,0,0.0,"",,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Shoulder Press (Machine)",2,35.0,8.0,0,0.0,,,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Shoulder Press (Machine)",3,40.0,6.0,0,0.0,,,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Shoulder Press (Machine)",4,20.0,10.0,0,0.0,,,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Lateral Raise (Cable)",1,9.0,10.0,0,0.0,"",,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Lateral Raise (Cable)",2,9.0,10.0,0,0.0,,,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Lateral Raise (Cable)",3,9.0,10.0,0,0.0,,,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Incline Chest Press (Machine)",1,12.0,10.0,0,0.0,"",,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Incline Chest Press (Machine)",2,12.0,8.0,0,0.0,,,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Incline Chest Press (Machine)",3,12.0,7.0,0,0.0,,,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Push Up",1,0.0,8.0,0,0.0,"",,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Push Up",2,0.0,6.0,0,0.0,,,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Push Up",3,0.0,4.0,0,0.0,,,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Triceps Pushdown (Cable - Straight Bar)",1,21.0,15.0,0,0.0,"",,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Triceps Pushdown (Cable - Straight Bar)",2,18.0,12.0,0,0.0,,,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Triceps Pushdown (Cable - Straight Bar)",3,16.0,10.0,0,0.0,,,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Chest Fly",1,41.0,8.0,0,0.0,"",,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Chest Fly",2,41.0,6.0,0,0.0,,,
2022-01-12 12:02:49,"PUSH 1",1h 11m,"Chest Fly",3,41.0,4.0,0,0.0,,,
2022-01-14 13:48:20,"PULL 1",1h 59m,"Sumo Deadlift (Barbell)",W,50.0,5.0,0,0.0,"","switch between lat cable and lat machine every week",
2022-01-14 13:48:20,"PULL 1",1h 59m,"Sumo Deadlift (Barbell)",1,65.0,6.0,0,0.0,,,
2022-01-14 13:48:20,"PULL 1",1h 59m,"Sumo Deadlift (Barbell)",2,65.0,6.0,0,0.0,,,
2022-01-14 13:48:20,"PULL 1",1h 59m,"Sumo Deadlift (Barbell)",3,65.0,6.0,0,0.0,,,
2022-01-14 13:48:20,"PULL 1",1h 59m,"Bent Over Row - Underhand (Barbell)",1,30.0,10.0,0,0.0,"",,
2022-01-14 13:48:20,"PULL 1",1h 59m,"Bent Over Row - Underhand (Barbell)",2,30.0,10.0,0,0.0,,,
2022-01-14 13:48:20,"PULL 1",1h 59m,"Bent Over Row - Underhand (Barbell)",3,30.0,10.0,0,0.0,,,
2022-01-14 13:48:20,"PULL 1",1h 59m,"T Bar Row",1,15.0,10.0,0,0.0,"",,
2022-01-14 13:48:20,"PULL 1",1h 59m,"T Bar Row",2,15.0,10.0,0,0.0,,,
2022-01-14 13:48:20,"PULL 1",1h 59m,"T Bar Row",3,15.0,8.0,0,0.0,,,
2022-01-14 13:48:20,"PULL 1",1h 59m,"Chest Press (Machine)",1,25.0,5.0,0,0.0,"",,
2022-01-14 13:48:20,"PULL 1",1h 59m,"Chest Press (Machine)",2,20.0,4.0,0,0.0,,,
2022-01-14 13:48:20,"PULL 1",1h 59m,"Chest Press (Machine)",3,15.0,4.0,0,0.0,,,
2022-01-14 13:48:20,"PULL 1",1h 59m,"Chest Press (Machine)",4,10.0,3.0,0,0.0,,,
2022-01-14 13:48:20,"PULL 1",1h 59m,"Chest Press (Machine)",5,0.0,3.0,0,0.0,,,
2022-01-14 13:48:20,"PULL 1",1h 59m,"Bench Press (Barbell)",1,40.0,8.0,0,0.0,"",,
2022-01-14 13:48:20,"PULL 1",1h 59m,"Bench Press (Barbell)",2,50.0,2.0,0,0.0,,,
2022-01-14 13:48:20,"PULL 1",1h 59m,"Bench Press (Barbell)",3,50.0,3.0,0,0.0,,,
2022-01-14 13:48:20,"PULL 1",1h 59m,"Incline Chest Fly (Dumbbell)",1,5.0,10.0,0,0.0,"",,
2022-01-14 13:48:20,"PULL 1",1h 59m,"Triceps Pushdown (Cable - Straight Bar)",1,21.0,10.0,0,0.0,"",,
2022-01-14 13:48:20,"PULL 1",1h 59m,"Triceps Pushdown (Cable - Straight Bar)",2,21.0,10.0,0,0.0,,,
2022-01-16 13:09:43,"Midday Workout",1h 41m,"Lat Pulldown (Cable)",1,40.0,10.0,0,0.0,"","",
2022-01-16 13:09:43,"Midday Workout",1h 41m,"Lat Pulldown (Cable)",2,40.0,10.0,0,0.0,,,
2022-01-16 13:09:43,"Midday Workout",1h 41m,"Lat Pulldown (Cable)",3,40.0,10.0,0,0.0,,,
2022-01-16 13:09:43,"Midday Workout",1h 41m,"Seated Row (Cable)",1,32.0,10.0,0,0.0,"",,
2022-01-16 13:09:43,"Midday Workout",1h 41m,"Seated Row (Cable)",2,32.0,10.0,0,0.0,,,
2022-01-16 13:09:43,"Midday Workout",1h 41m,"Seated Row (Cable)",3,32.0,10.0,0,0.0,,,
2022-01-16 13:09:43,"Midday Workout",1h 41m,"T Bar Row",1,16.25,10.0,0,0.0,"",,
2022-01-16 13:09:43,"Midday Workout",1h 41m,"T Bar Row",2,16.25,8.0,0,0.0,,,
2022-01-16 13:09:43,"Midday Workout",1h 41m,"T Bar Row",3,16.25,8.0,0,0.0,,,
2022-01-16 13:09:43,"Midday Workout",1h 41m,"Shoulder Press (Plate Loaded)",1,30.0,10.0,0,0.0,"",,
2022-01-16 13:09:43,"Midday Workout",1h 41m,"Shoulder Press (Plate Loaded)",2,30.0,10.0,0,0.0,,,
2022-01-16 13:09:43,"Midday Workout",1h 41m,"Shoulder Press (Plate Loaded)",3,30.0,10.0,0,0.0,,,
2022-01-16 13:09:43,"Midday Workout",1h 41m,"Lateral Raise (Cable)",1,9.0,10.0,0,0.0,"",,
2022-01-16 13:09:43,"Midday Workout",1h 41m,"Lateral Raise (Cable)",2,9.0,10.0,0,0.0,,,
2022-01-16 13:09:43,"Midday Workout",1h 41m,"Lateral Raise (Cable)",3,9.0,10.0,0,0.0,,,
2022-01-16 13:09:43,"Midday Workout",1h 41m,"Bicep Curl (Barbell)",1,12.5,8.0,0,0.0,"",,
2022-01-16 13:09:43,"Midday Workout",1h 41m,"Bicep Curl (Barbell)",2,12.5,8.0,0,0.0,,,
2022-01-18 14:02:47,"PUSH 1",1h 11m,"Bench Press (Barbell)",W,20.0,5.0,0,0.0,"","",
2022-01-18 14:02:47,"PUSH 1",1h 11m,"Bench Press (Barbell)",W,30.0,5.0,0,0.0,,,
2022-01-18 14:02:47,"PUSH 1",1h 11m,"Bench Press (Barbell)",W,40.0,5.0,0,0.0,,,
2022-01-18 14:02:47,"PUSH 1",1h 11m,"Bench Press (Barbell)",1,45.0,5.0,0,0.0,,,
2022-01-18 14:02:47,"PUSH 1",1h 11m,"Bench Press (Barbell)",2,45.0,5.0,0,0.0,,,
2022-01-18 14:02:47,"PUSH 1",1h 11m,"Bench Press (Barbell)",3,45.0,5.0,0,0.0,,,
2022-01-18 14:02:47,"PUSH 1",1h 11m,"Bench Press (Barbell)",4,45.0,5.0,0,0.0,,,
2022-01-18 14:02:47,"PUSH 1",1h 11m,"Bench Press (Barbell)",5,45.0,5.0,0,0.0,,,
2022-01-18 14:02:47,"PUSH 1",1h 11m,"Incline Chest Press (Machine)",1,15.0,10.0,0,0.0,"",,
2022-01-18 14:02:47,"PUSH 1",1h 11m,"Incline Chest Press (Machine)",2,15.0,10.0,0,0.0,,,
2022-01-18 14:02:47,"PUSH 1",1h 11m,"Incline Chest Press (Machine)",3,15.0,6.0,0,0.0,,,
2022-01-18 14:02:47,"PUSH 1",1h 11m,"Shoulder Press (Machine)",1,35.0,6.0,0,0.0,"",,
2022-01-18 14:02:47,"PUSH 1",1h 11m,"Shoulder Press (Machine)",2,35.0,10.0,0,0.0,,,
2022-01-18 14:02:47,"PUSH 1",1h 11m,"Shoulder Press (Machine)",3,35.0,6.0,0,0.0,,,
2022-01-18 14:02:47,"PUSH 1",1h 11m,"Lateral Raise (Cable)",1,9.0,12.0,0,0.0,"",,
2022-01-18 14:02:47,"PUSH 1",1h 11m,"Lateral Raise (Cable)",2,9.0,12.0,0,0.0,,,
2022-01-18 14:02:47,"PUSH 1",1h 11m,"Lateral Raise (Cable)",3,9.0,12.0,0,0.0,,,
2022-01-18 14:02:47,"PUSH 1",1h 11m,"Triceps Pushdown (Cable - Straight Bar)",1,10.0,18.0,0,0.0,"",,
