Date,Workout Name,Duration,Exercise Name,Muscle Group,Set Order,Weight,Reps,Volume,Distance,Seconds,Notes,Workout Notes
2021-12-29 16:02:26,PUSH 1,1h 6m,Bench Press (Barbell),mid_chest,4,35.0,5.0,175.0,0.0,0.0,N/A,N/A
2021-12-29 16:02:26,PUSH 1,1h 6m,Shoulder Press (Machine),shoulders_compound,1,25.0,10.0,250.0,0.0,0.0,N/A,N/A
2021-12-29 16:02:26,PUSH 1,1h 6m,Shoulder Press (Machine),shoulders_compound,2,25.0,12.0,300.0,0.0,0.0,N/A,N/A
2021-12-29 16:02:26,PUSH 1,1h 6m,Shoulder Press (Machine),shoulders_compound,3,25.0,12.0,300.0,0.0,0.0,N/A,N/A
2021-12-29 16:02:26,PUSH 1,1h 6m,Shoulder Press (Machine),shoulders_compound,4,25.0,12.0,300.0,0.0,0.0,N/A,N/A
2021-12-29 16:02:26,PUSH 1,1h 6m,Incline Chest Press (Machine),upper_chest,1,10.0,6.0,60.0,0.0,0.0,N/A,N/A
2021-12-29 16:02:26,PUSH 1,1h 6m,Incline Chest Press (Machine),upper_chest,2,10.0,6.0,60.0,0.0,0.0,N/A,N/A
2021-12-29 16:02:26,PUSH 1,1h 6m,Incline Chest Press (Machine),upper_chest,3,10.0,6.0,60.0,0.0,0.0,N/A,N/A
2021-12-29 16:02:26,PUSH 1,1h 6m,Incline Chest Press (Machine),upper_chest,4,10.0,6.0,60.0,0.0,0.0,N/A,N/A
2021-12-29 16:02:26,PUSH 1,1h 6m,Triceps Extension (Dumbbell),triceps,1,12.0,8.0,96.0,0.0,0.0,N/A,N/A
2021-12-29 16:02:26,PUSH 1,1h 6m,Triceps Extension (Dumbbell),triceps,2,12.0,8.0,96.0,0.0,0.0,N/A,N/A
2021-12-29 16:02:26,PUSH 1,1h 6m,Triceps Extension (Dumbbell),triceps,3,12.0,8.0,96.0,0.0,0.0,N/A,N/A
2021-12-29 16:02:26,PUSH 1,1h 6m,Lateral Raise (Cable),side_delts,1,9.0,10.0,90.0,0.0,0.0,N/A,N/A
2021-12-29 16:02:26,PUSH 1,1h 6m,Lateral Raise (Cable),side_delts,2,9.0,10.0,90.0,0.0,0.0,N/A,N/A
2021-12-29 16:02:26,PUSH 1,1h 6m,Lateral Raise (Cable),side_delts,3,9.0,6.0,54.0,0.0,0.0,N/A,N/A
2021-12-29 16:02:26,PUSH 1,1h 6m,Triceps Pushdown (Cable - Straight Bar),triceps,1,18.0,20.0,360.0,0.0,0.0,N/A,N/A
2021-12-29 16:02:26,PUSH 1,1h 6m,Triceps Pushdown (Cable - Straight Bar),triceps,2,18.0,15.0,270.0,0.0,0.0,N/A,N/A
2021-12-29 16:02:26,PUSH 1,1h 6m,Triceps Pushdown (Cable - Straight Bar),triceps,3,18.0,8.0,144.0,0.0,0.0,N/A,N/A
2022-01-03 17:26:07,Afternoon Workout,31m,Pull Up,lats,1,0.0,6.0,0.0,0.0,0.0,N/A,N/A
2022-01-03 17:26:07,Afternoon Workout,31m,Pull Up,lats,2,0.0,6.0,0.0,0.0,0.0,N/A,N/A
2022-01-03 17:26:07,Afternoon Workout,31m,Pull Up,lats,3,0.0,4.0,0.0,0.0,0.0,N/A,N/A
2022-01-03 17:26:07,Afternoon Workout,31m,Pull Up,lats,4,0.0,3.0,0.0,0.0,0.0,N/A,N/A
2022-01-03 17:26:07,Afternoon Workout,31m,Pull Up,lats,5,0.0,3.0,0.0,0.0,0.0,N/A,N/A
2022-01-03 17:26:07,Afternoon Workout,31m,Deadhang,cardio,1,0.0,0.0,0.0,0.0,60.0,N/A,N/A
2022-01-03 17:26:07,Afternoon Workout,31m,Deadhang,cardio,2,0.0,0.0,0.0,0.0,30.0,N/A,N/A
2022-01-03 17:26:07,Afternoon Workout,31m,Deadhang,cardio,3,0.0,0.0,0.0,0.0,30.0,N/A,N/A
2022-01-03 17:26:07,Afternoon Workout,31m,Deadhang,cardio,4,0.0,0.0,0.0,0.0,20.0,N/A,N/A
2022-01-03 17:26:07,Afternoon Workout,31m,Bicep Curl (Dumbbell),biceps,1,4.5,20.0,90.0,0.0,0.0,N/A,N/A
2022-01-03 17:26:07,Afternoon Workout,31m,Bicep Curl (Dumbbell),biceps,2,4.5,20.0,90.0,0.0,0.0,N/A,N/A
2022-01-03 17:26:07,Afternoon Workout,31m,Bicep Curl (Dumbbell),biceps,3,4.5,20.0,90.0,0.0,0.0,N/A,N/A
2022-01-03 17:26:07,Afternoon Workout,31m,Seated Palms Up Wrist Curl (Dumbbell),forearms,1,4.5,20.0,90.0,0.0,0.0,N/A,N/A
2022-01-03 17:26:07,Afternoon Workout,31m,Seated Palms Up Wrist Curl (Dumbbell),forearms,2,4.5,20.0,90.0,0.0,0.0,N/A,N/A
2022-01-03 17:26:07,Afternoon Workout,31m,Seated Palms Up Wrist Curl (Dumbbell),forearms,3,4.5,20.0,90.0,0.0,0.0,N/A,N/A
2022-01-03 17:26:07,Afternoon Workout,31m,Hammer Curl (Dumbbell),biceps,1,4.5,12.0,54.0,0.0,0.0,N/A,N/A
2022-01-03 17:26:07,Afternoon Workout,31m,Hammer Curl (Dumbbell),biceps,2,4.5,12.0,54.0,0.0,0.0,N/A,N/A
2022-01-03 17:26:07,Afternoon Workout,31m,Hammer Curl (Dumbbell),biceps,3,4.5,12.0,54.0,0.0,0.0,N/A,N/A
2022-01-04 15:18:12,PUSH 1,1h 8m,Bench Press (Barbell),mid_chest,W,20.0,5.0,100.0,0.0,0.0,N/A,N/A
2022-01-04 15:18:12,PUSH 1,1h 8m,Bench Press (Barbell),mid_chest,W,30.0,5.0,150.0,0.0,0.0,N/A,N/A
2022-01-04 15:18:12,PUSH 1,1h 8m,Bench Press (Barbell),mid_chest,1,40.0,6.0,240.0,0.0,0.0,N/A,N/A
2022-01-04 15:18:12,PUSH 1,1h 8m,Bench Press (Barbell),mid_chest,2,40.0,6.0,240.0,0.0,0.0,N/A,N/A
2022-01-04 15:18:12,PUSH 1,1h 8m,Bench Press (Barbell),mid_chest,3,40.0,6.0,240.0,0.0,0.0,N/A,N/A
2022-01-04 15:18:12,PUSH 1,1h 8m,Shoulder Press (Machine),shoulders_compound,1,30.0,10.0,300.0,0.0,0.0,N/A,N/A
2022-01-04 15:18:12,PUSH 1,1h 8m,Shoulder Press (Machine),shoulders_compound,2,30.0,10.0,300.0,0.0,0.0,N/A,N/A
2022-01-04 15:18:12,PUSH 1,1h 8m,Shoulder Press (Machine),shoulders_compound,3,30.0,10.0,300.0,0.0,0.0,N/A,N/A
2022-01-04 15:18:12,PUSH 1,1h 8m,Incline Chest Press (Machine),upper_chest,1,10.0,8.0,80.0,0.0,0.0,N/A,N/A
2022-01-04 15:18:12,PUSH 1,1h 8m,Incline Chest Press (Machine),upper_chest,2,10.0,8.0,80.0,0.0,0.0,N/A,N/A
2022-01-04 15:18:12,PUSH 1,1h 8m,Incline Chest Press (Machine),upper_chest,3,10.0,8.0,80.0,0.0,0.0,N/A,N/A
2022-01-04 15:18:12,PUSH 1,1h 8m,Triceps Extension (Dumbbell),triceps,1,12.0,10.0,120.0,0.0,0.0,N/A,N/A
2022-01-04 15:18:12,PUSH 1,1h 8m,Triceps Extension (Dumbbell),triceps,2,12.0,10.0,120.0,0.0,0.0,N/A,N/A
2022-01-04 15:18:12,PUSH 1,1h 8m,Triceps Extension (Dumbbell),triceps,3,12.0,5.0,60.0,0.0,0.0,N/A,N/A
2022-01-04 15:18:12,PUSH 1,1h 8m,Lateral Raise (Cable),side_delts,1,9.0,10.0,90.0,0.0,0.0,N/A,N/A
2022-01-04 15:18:12,PUSH 1,1h 8m,Lateral Raise (Cable),side_delts,2,9.0,10.0,90.0,0.0,0.0,N/A,N/A
2022-01-04 15:18:12,PUSH 1,1h 8m,Lateral Raise (Cable),side_delts,3,9.0,10.0,90.0,0.0,0.0,N/A,N/A
2022-01-04 15:18:12,PUSH 1,1h 8m,Triceps Pushdown (Cable - Straight Bar),triceps,1,10.0,15.0,150.0,0.0,0.0,N/A,N/A
2022-01-04 15:18:12,PUSH 1,1h 8m,Triceps Pushdown (Cable - Straight Bar),triceps,2,10.0,10.0,100.0,0.0,0.0,N/A,N/A
2022-01-04 15:18:12,PUSH 1,1h 8m,Triceps Pushdown (Cable - Straight Bar),triceps,3,10.0,8.0,80.0,0.0,0.0,N/A,N/A
2022-01-06 13:42:16,PULL 1,1h 39m,Sumo Deadlift (Barbell),glutes,W,50.0,6.0,300.0,0.0,0.0,N/A,switch between lat cable and lat machine every week
2022-01-06 13:42:16,PULL 1,1h 39m,Sumo Deadlift (Barbell),glutes,W,60.0,5.0,300.0,0.0,0.0,N/A,N/A
2022-01-06 13:42:16,PULL 1,1h 39m,Sumo Deadlift (Barbell),glutes,1,65.0,5.0,325.0,0.0,0.0,N/A,N/A
2022-01-06 13:42:16,PULL 1,1h 39m,Sumo Deadlift (Barbell),glutes,2,65.0,5.0,325.0,0.0,0.0,N/A,N/A
2022-01-06 13:42:16,PULL 1,1h 39m,Sumo Deadlift (Barbell),glutes,3,65.0,5.0,325.0,0.0,0.0,N/A,N/A
2022-01-06 13:42:16,PULL 1,1h 39m,Sumo Deadlift (Barbell),glutes,4,65.0,5.0,325.0,0.0,0.0,N/A,N/A
2022-01-06 13:42:16,PULL 1,1h 39m,Sumo Deadlift (Barbell),glutes,5,65.0,5.0,325.0,0.0,0.0,N/A,N/A
2022-01-06 13:42:16,PULL 1,1h 39m,Pull Up,lats,1,0.0,6.0,0.0,0.0,0.0,N/A,N/A
2022-01-06 13:42:16,PULL 1,1h 39m,Pull Up,lats,2,0.0,4.0,0.0,0.0,0.0,N/A,N/A
2022-01-06 13:42:16,PULL 1,1h 39m,T Bar Row,mid_back,1,15.0,8.0,120.0,0.0,0.0,N/A,N/A
2022-01-06 13:42:16,PULL 1,1h 39m,T Bar Row,mid_back,2,15.0,8.0,120.0,0.0,0.0,N/A,N/A
2022-01-06 13:42:16,PULL 1,1h 39m,T Bar Row,mid_back,3,15.0,8.0,120.0,0.0,0.0,N/A,N/A
2022-01-06 13:42:16,PULL 1,1h 39m,T Bar Row,mid_back,4,5.0,8.0,40.0,0.0,0.0,N/A,N/A
2022-01-06 13:42:16,PULL 1,1h 39m,Lat Pulldown (Cable),lats,1,40.0,8.0,320.0,0.0,0.0,N/A,N/A
2022-01-06 13:42:16,PULL 1,1h 39m,Lat Pulldown (Cable),lats,2,40.0,8.0,320.0,0.0,0.0,N/A,N/A
2022-01-06 13:42:16,PULL 1,1h 39m,Bicep Curl (Barbell),biceps,1,15.0,10.0,150.0,0.0,0.0,N/A,N/A
2022-01-06 13:42:16,PULL 1,1h 39m,Bicep Curl (Barbell),biceps,2,15.0,10.0,150.0,0.0,0.0,N/A,N/A
2022-01-06 13:42:16,PULL 1,1h 39m,Bicep Curl (Barbell),biceps,3,15.0,10.0,150.0,0.0,0.0,N/A,N/A
2022-01-06 13:42:16,PULL 1,1h 39m,Bicep Curl (Barbell),biceps,4,15.0,10.0,150.0,0.0,0.0,N/A,N/A
2022-01-06 13:42:16,PULL 1,1h 39m,Deadhang,cardio,1,0.0,0.0,0.0,0.0,60.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Bench Press (Smith Machine),mid_chest,1,30.0,10.0,300.0,0.0,0.0,N/A,shoulder machine i didn't do single. last set I did single
2022-01-07 14:17:59,PUSH 1,1h 27m,Bench Press (Smith Machine),mid_chest,2,30.0,8.0,240.0,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Bench Press (Smith Machine),mid_chest,3,30.0,8.0,240.0,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Bench Press (Smith Machine),mid_chest,4,30.0,5.0,150.0,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Incline Chest Press (Machine),upper_chest,1,11.25,10.0,112.5,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Incline Chest Press (Machine),upper_chest,2,12.5,8.0,100.0,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Incline Chest Press (Machine),upper_chest,3,15.0,4.0,60.0,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Incline Chest Press (Machine),upper_chest,4,10.0,6.0,60.0,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Chest Fly,lower_chest,1,18.0,20.0,360.0,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Chest Fly,lower_chest,2,23.0,20.0,460.0,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Chest Fly,lower_chest,3,23.0,15.0,345.0,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Shoulder Press (Machine),shoulders_compound,1,40.0,5.0,200.0,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Shoulder Press (Machine),shoulders_compound,2,30.0,6.0,180.0,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Shoulder Press (Machine),shoulders_compound,3,30.0,4.0,120.0,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Shoulder Press (Machine),shoulders_compound,4,35.0,6.0,210.0,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Lateral Raise (Cable),side_delts,1,9.0,10.0,90.0,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Lateral Raise (Cable),side_delts,2,9.0,10.0,90.0,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Lateral Raise (Cable),side_delts,3,9.0,8.0,72.0,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Diamon Pushups,lower_chest,1,0.0,8.0,0.0,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Diamon Pushups,lower_chest,2,0.0,6.0,0.0,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Diamon Pushups,lower_chest,3,0.0,4.0,0.0,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Triceps Pushdown (Cable - Straight Bar),triceps,1,18.0,15.0,270.0,0.0,0.0,N/A,N/A
2022-01-07 14:17:59,PUSH 1,1h 27m,Triceps Pushdown (Cable - Straight Bar),triceps,2,18.0,8.0,144.0,0.0,0.0,N/A,N/A
2022-01-11 14:14:02,PULL 1,1h 16m,Deadlift (Barbell),lower_back,W,50.0,5.0,250.0,0.0,0.0,N/A,switch between lat cable and lat machine every week
2022-01-11 14:14:02,PULL 1,1h 16m,Deadlift (Barbell),lower_back,1,65.0,6.0,390.0,0.0,0.0,N/A,N/A
2022-01-11 14:14:02,PULL 1,1h 16m,Deadlift (Barbell),lower_back,2,65.0,6.0,390.0,0.0,0.0,N/A,N/A
2022-01-11 14:14:02,PULL 1,1h 16m,Deadlift (Barbell),lower_back,3,65.0,6.0,390.0,0.0,0.0,N/A,N/A
2022-01-11 14:14:02,PULL 1,1h 16m,T Bar Row,mid_back,1,15.0,10.0,150.0,0.0,0.0,N/A,N/A
2022-01-11 14:14:02,PULL 1,1h 16m,T Bar Row,mid_back,2,15.0,10.0,150.0,0.0,0.0,N/A,N/A
2022-01-11 14:14:02,PULL 1,1h 16m,T Bar Row,mid_back,3,15.0,10.0,150.0,0.0,0.0,N/A,N/A
2022-01-11 14:14:02,PULL 1,1h 16m,T Bar Row,mid_back,4,5.0,10.0,50.0,0.0,0.0,N/A,N/A
2022-01-11 14:14:02,PULL 1,1h 16m,Bent Over One Arm Row (Dumbbell),mid_back,1,12.0,10.0,120.0,0.0,0.0,N/A,N/A
2022-01-11 14:14:02,PULL 1,1h 16m,Bent Over One Arm Row (Dumbbell),mid_back,2,12.0,10.0,120.0,0.0,0.0,N/A,N/A
2022-01-11 14:14:02,PULL 1,1h 16m,Bent Over One Arm Row (Dumbbell),mid_back,3,12.0,10.0,120.0,0.0,0.0,N/A,N/A
2022-01-11 14:14:02,PULL 1,1h 16m,Lat Pulldown (Cable),lats,1,35.0,10.0,350.0,0.0,0.0,N/A,N/A
2022-01-11 14:14:02,PULL 1,1h 16m,Lat Pulldown (Cable),lats,2,35.0,10.0,350.0,0.0,0.0,N/A,N/A
2022-01-11 14:14:02,PULL 1,1h 16m,Lat Pulldown (Cable),lats,3,35.0,10.0,350.0,0.0,0.0,N/A,N/A
2022-01-11 14:14:02,PULL 1,1h 16m,Bicep Curl (Barbell),biceps,1,15.0,8.0,120.0,0.0,0.0,N/A,N/A
2022-01-11 14:14:02,PULL 1,1h 16m,Bicep Curl (Barbell),biceps,2,15.0,8.0,120.0,0.0,0.0,N/A,N/A
2022-01-11 14:14:02,PULL 1,1h 16m,Bicep Curl (Barbell),biceps,3,15.0,8.0,120.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Bench Press (Barbell),mid_chest,W,20.0,5.0,100.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Bench Press (Barbell),mid_chest,W,30.0,5.0,150.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Bench Press (Barbell),mid_chest,1,40.0,8.0,320.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Bench Press (Barbell),mid_chest,2,40.0,8.0,320.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Bench Press (Barbell),mid_chest,3,40.0,6.0,240.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Bench Press (Barbell),mid_chest,4,35.0,6.0,210.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Shoulder Press (Machine),shoulders_compound,1,30.0,10.0,300.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Shoulder Press (Machine),shoulders_compound,2,35.0,8.0,280.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Shoulder Press (Machine),shoulders_compound,3,40.0,6.0,240.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Shoulder Press (Machine),shoulders_compound,4,20.0,10.0,200.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Lateral Raise (Cable),side_delts,1,9.0,10.0,90.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Lateral Raise (Cable),side_delts,2,9.0,10.0,90.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Lateral Raise (Cable),side_delts,3,9.0,10.0,90.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Incline Chest Press (Machine),upper_chest,1,12.0,10.0,120.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Incline Chest Press (Machine),upper_chest,2,12.0,8.0,96.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Incline Chest Press (Machine),upper_chest,3,12.0,7.0,84.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Push Up,lower_chest,1,0.0,8.0,0.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Push Up,lower_chest,2,0.0,6.0,0.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Push Up,lower_chest,3,0.0,4.0,0.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Triceps Pushdown (Cable - Straight Bar),triceps,1,21.0,15.0,315.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Triceps Pushdown (Cable - Straight Bar),triceps,2,18.0,12.0,216.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Triceps Pushdown (Cable - Straight Bar),triceps,3,16.0,10.0,160.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Chest Fly,lower_chest,1,41.0,8.0,328.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Chest Fly,lower_chest,2,41.0,6.0,246.0,0.0,0.0,N/A,N/A
2022-01-12 12:02:49,PUSH 1,1h 11m,Chest Fly,lower_chest,3,41.0,4.0,164.0,0.0,0.0,N/A,N/A
2022-01-14 13:48:20,PULL 1,1h 59m,Sumo Deadlift (Barbell),glutes,W,50.0,5.0,250.0,0.0,0.0,N/A,switch between lat cable and lat machine every week
2022-01-14 13:48:20,PULL 1,1h 59m,Sumo Deadlift (Barbell),glutes,1,65.0,6.0,390.0,0.0,0.0,N/A,N/A
2022-01-14 13:48:20,PULL 1,1h 59m,Sumo Deadlift (Barbell),glutes,2,65.0,6.0,390.0,0.0,0.0,N/A,N/A
2022-01-14 13:48:20,PULL 1,1h 59m,Sumo Deadlift (Barbell),glutes,3,65.0,6.0,390.0,0.0,0.0,N/A,N/A
2022-01-14 13:48:20,PULL 1,1h 59m,Bent Over Row - Underhand (Barbell),mid_back,1,30.0,10.0,300.0,0.0,0.0,N/A,N/A
2022-01-14 13:48:20,PULL 1,1h 59m,Bent Over Row - Underhand (Barbell),mid_back,2,30.0,10.0,300.0,0.0,0.0,N/A,N/A
2022-01-14 13:48:20,PULL 1,1h 59m,Bent Over Row - Underhand (Barbell),mid_back,3,30.0,10.0,300.0,0.0,0.0,N/A,N/A
2022-01-14 13:48:20,PULL 1,1h 59m,T Bar Row,mid_back,1,15.0,10.0,150.0,0.0,0.0,N/A,N/A
2022-01-14 13:48:20,PULL 1,1h 59m,T Bar Row,mid_back,2,15.0,10.0,150.0,0.0,0.0,N/A,N/A
2022-01-14 13:48:20,PULL 1,1h 59m,T Bar Row,mid_back,3,15.0,8.0,120.0,0.0,0.0,N/A,N/A
2022-01-14 13:48:20,PULL 1,1h 59m,Chest Press (Machine),mid_chest,1,25.0,5.0,125.0,0.0,0.0,N/A,N/A
2022-01-14 13:48:20,PULL 1,1h 59m,Chest Press (Machine),mid_chest,2,20.0,4.0,80.0,0.0,0.0,N/A,N/A
2022-01-14 13:48:20,PULL 1,1h 59m,Chest Press (Machine),mid_chest,3,15.0,4.0,60.0,0.0,0.0,N/A,N/A
2022-01-14 13:48:20,PULL 1,1h 59m,Chest Press (Machine),mid_chest,4,10.0,3.0,30.0,0.0,0.0,N/A,N/A
2022-01-14 13:48:20,PULL 1,1h 59m,Chest Press (Machine),mid_chest,5,0.0,3.0,0.0,0.0,0.0,N/A,N/A
2022-01-14 13:48:20,PULL 1,1h 59m,Bench Press (Barbell),mid_chest,1,40.0,8.0,320.0,0.0,0.0,N/A,N/A
2022-01-14 13:48:20,PULL 1,1h 59m,Bench Press (Barbell),mid_chest,2,50.0,2.0,100.0,0.0,0.0,N/A,N/A
2022-01-14 13:48:20,PULL 1,1h 59m,Bench Press (Barbell),mid_chest,3,50.0,3.0,150.0,0.0,0.0,N/A,N/A
2022-01-14 13:48:20,PULL 1,1h 59m,Incline Chest Fly (Dumbbell),upper_chest,1,5.0,10.0,50.0,0.0,0.0,N/A,N/A
2022-01-14 13:48:20,PULL 1,1h 59m,Triceps Pushdown (Cable - Straight Bar),triceps,1,21.0,10.0,210.0,0.0,0.0,N/A,N/A
2022-01-14 13:48:20,PULL 1,1h 59m,Triceps Pushdown (Cable - Straight Bar),triceps,2,21.0,10.0,210.0,0.0,0.0,N/A,N/A
2022-01-16 13:09:43,Midday Workout,1h 41m,Lat Pulldown (Cable),lats,1,40.0,10.0,400.0,0.0,0.0,N/A,N/A
2022-01-16 13:09:43,Midday Workout,1h 41m,Lat Pulldown (Cable),lats,2,40.0,10.0,400.0,0.0,0.0,N/A,N/A
2022-01-16 13:09:43,Midday Workout,1h 41m,Lat Pulldown (Cable),lats,3,40.0,10.0,400.0,0.0,0.0,N/A,N/A
2022-01-16 13:09:43,Midday Workout,1h 41m,Seated Row (Cable),mid_back,1,32.0,10.0,320.0,0.0,0.0,N/A,N/A
2022-01-16 13:09:43,Midday Workout,1h 41m,Seated Row (Cable),mid_back,2,32.0,10.0,320.0,0.0,0.0,N/A,N/A
2022-01-16 13:09:43,Midday Workout,1h 41m,Seated Row (Cable),mid_back,3,32.0,10.0,320.0,0.0,0.0,N/A,N/A
2022-01-16 13:09:43,Midday Workout,1h 41m,T Bar Row,mid_back,1,16.25,10.0,162.5,0.0,0.0,N/A,N/A
2022-01-16 13:09:43,Midday Workout,1h 41m,T Bar Row,mid_back,2,16.25,8.0,130.0,0.0,0.0,N/A,N/A
2022-01-16 13:09:43,Midday Workout,1h 41m,T Bar Row,mid_back,3,16.25,8.0,130.0,0.0,0.0,N/A,N/A
2022-01-16 13:09:43,Midday Workout,1h 41m,Shoulder Press (Plate Loaded),shoulders_compound,1,30.0,10.0,300.0,0.0,0.0,N/A,N/A
2022-01-16 13:09:43,Midday Workout,1h 41m,Shoulder Press (Plate Loaded),shoulders_compound,2,30.0,10.0,300.0,0.0,0.0,N/A,N/A
2022-01-16 13:09:43,Midday Workout,1h 41m,Shoulder Press (Plate Loaded),shoulders_compound,3,30.0,10.0,300.0,0.0,0.0,N/A,N/A
2022-01-16 13:09:43,Midday Workout,1h 41m,Lateral Raise (Cable),side_delts,1,9.0,10.0,90.0,0.0,0.0,N/A,N/A
2022-01-16 13:09:43,Midday Workout,1h 41m,Lateral Raise (Cable),side_delts,2,9.0,10.0,90.0,0.0,0.0,N/A,N/A
2022-01-16 13:09:43,Midday Workout,1h 41m,Lateral Raise (Cable),side_delts,3,9.0,10.0,90.0,0.0,0.0,N/A,N/A
2022-01-16 13:09:43,Midday Workout,1h 41m,Bicep Curl (Barbell),biceps,1,12.5,8.0,100.0,0.0,0.0,N/A,N/A
2022-01-16 13:09:43,Midday Workout,1h 41m,Bicep Curl (Barbell),biceps,2,12.5,8.0,100.0,0.0,0.0,N/A,N/A
2022-01-18 14:02:47,PUSH 1,1h 11m,Bench Press (Barbell),mid_chest,W,20.0,5.0,100.0,0.0,0.0,N/A,N/A
2022-01-18 14:02:47,PUSH 1,1h 11m,Bench Press (Barbell),mid_chest,W,30.0,5.0,150.0,0.0,0.0,N/A,N/A
2022-01-18 14:02:47,PUSH 1,1h 11m,Bench Press (Barbell),mid_chest,W,40.0,5.0,200.0,0.0,0.0,N/A,N/A
2022-01-18 14:02:47,PUSH 1,1h 11m,Bench Press (Barbell),mid_chest,1,45.0,5.0,225.0,0.0,0.0,N/A,N/A
2022-01-18 14:02:47,PUSH 1,1h 11m,Bench Press (Barbell),mid_chest,2,45.0,5.0,225.0,0.0,0.0,N/A,N/A
2022-01-18 14:02:47,PUSH 1,1h 11m,Bench Press (Barbell),mid_chest,3,45.0,5.0,225.0,0.0,0.0,N/A,N/A
2022-01-18 14:02:47,PUSH 1,1h 11m,Bench Press (Barbell),mid_chest,4,45.0,5.0,225.0,0.0,0.0,N/A,N/A
2022-01-18 14:02:47,PUSH 1,1h 11m,Bench Press (Barbell),mid_chest,5,45.0,5.0,225.0,0.0,0.0,N/A,N/A
2022-01-18 14:02:47,PUSH 1,1h 11m,Incline Chest Press (Machine),upper_chest,1,15.0,10.0,150.0,0.0,0.0,N/A,N/A
2022-01-18 14:02:47,PUSH 1,1h 11m,Incline Chest Press (Machine),upper_chest,2,15.0,10.0,150.0,0.0,0.0,N/A,N/A
